store_number,longitude,latitude,name,address,city,state,zipcode,phone,hours_today,open_status,has_drive_thru,has_wifi,has_indoor_dining,has_24_hours,timezone
5159,-94.506855,38.812905,BELTON-US 71,1819 E North Ave,Belton,MO,64012-2128,(816) 331-9642,06:00 - 22:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
24309,-94.474088,38.812471,RAYMORE,1120 W Foxwood Dr,Raymore,MO,64083,(816) 331-0836,06:00 - 22:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
14901,-94.261673,38.790021,PLEASANT HILL,400 N Hwy 7,Pleasant Hill,MO,64080,(816) 540-7075,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
6403,-93.749858,38.366684,CLINTON-OHIO,1607 East Ohio Street,Clinton,MO,64735,(660) 885-4525,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
3030,-93.734173,38.771439,WARRENSBRG-YOUNG,311 E Young,Warrensburg,MO,64093-1209,(660) 747-2023,05:00 - 23:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
16489,-93.566221,38.771503,HWY 50 & 23 HWY,601 N Hwy 23,Knob Noster,MO,65336-1546,(660) 563-3546,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
11510,-93.265459,38.708142,SEDALIA/HWY 50,3101 W Broadway,Sedalia,MO,65301-2116,(660) 827-6411,05:00 - 23:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
2113,-93.25021,38.697295,SEDALIA-LIMIT,1611 S Limit Ave,Sedalia,MO,65301-6943,(660) 827-2733,05:00 - 23:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
16357,-92.85828,38.431174,VERSAILLES,1000 W Newton St.,Versailles,MO,65084,(573) 378-4961,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
18473,-92.579023,38.630401,CALIFORNIA,1002 W Buchanan,California,MO,65018,(573) 796-8472,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
5797,-92.23513,38.580698,JEFF CITY-10MILE,3124 10 Mile Rd,Jefferson City,MO,65109-1728,(573) 893-4921,06:00 - 22:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
3952,-92.199612,38.553214,JEFF CTY-JEFFRSN,1918 Jefferson St,Jefferson City,MO,65109-2062,(573) 635-3903,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
144,-92.195242,38.579066,JEFF CTY-DUNKLIN,1425 Missouri Blvd,Jefferson City,MO,65109,(573) 635-5824,06:00 - 22:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
10218,-92.149552,38.549508,HWY 50 & EASTLAN,815 Eastland Dr,Jefferson City,MO,65101,(573) 636-9991,06:00 - 22:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
36422,-92.253974,38.773519,"ASHLAND, MO RELO",602 E Broadway,Ashland,MO,65010,(573) 657-4050,05:30 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
14446,-92.113771,38.655451,HOLTS SUMMIT,123 Northstar Drive,Holts Summit,MO,65043,(573) 896-8606,06:00 - 22:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
20312,-91.858463,38.493499,LINN,320 W Main,Linn,MO,65051,(573) 897-0390,06:00 - 22:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
5756,-91.950772,38.840927,FULTON- RT 54,303 S Business 54,Fulton,MO,65251,(573) 642-1808,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
4212,-91.001845,38.538038,WASHINGTON-SQ,1110 Washington Square,Washington,MO,63090-5336,(636) 239-7232,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
12208,-90.997225,38.445311,UNION/RTE 50,1010 E Main St,Union,MO,63084-1492,(636) 583-6060,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
7686,-90.977182,38.36088,1450 NORTH MAIN,1450 N Main St,Saint Clair,MO,63077,(636) 629-3512,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
5344,-90.759781,38.484097,PACIFIC,1620 West Union,Pacific,MO,63069-1270,(636) 257-1326,05:00 - 02:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
25237,-90.678631,38.506441,"PACFC,MO-MRTMO39",5699 Fox Creek Rd,Eureka,MO,63069,(636) 938-5191,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
39449,-90.625906,38.505415,EUREKA - 4TH ST,120 E 4th St,Eureka,MO,63025,(636) 587-2920,05:00 - 02:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
32176,-90.952542,38.815016,FORISTELL MO - S,3160 S Service Rd E,Foristell,MO,63348,(636) 673-1511,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
31370,-90.782521,38.76891,"LAKE ST. LOUIS,",885 Robert Raymond Dr,Lake Saint Louis,MO,63367,(636) 561-2808,05:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
32771,-90.699666,38.721029,KINGSMILL CROSSI,4001 Crusher Dr,O Fallon,MO,63368,(636) 329-1551,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
4683,-90.86511,38.80998,WENTZVILLE,766 W Pearce Blvd,Wentzville,MO,63385,(636) 332-8800,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
27144,-91.042214,38.829406,WRIGHT CITY,647 W N Service Rd,Wright City,MO,63390,(636) 745-8207,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
34125,-90.586402,38.592977,"ELLISVILLE, MO R",15901 Manchester Rd,Ellisville,MO,63011,(636) 686-7198,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
12187,-90.58325,38.41267,BYRNES MILL,4699 Hwy W,Byrnes Mill,MO,63051,(636) 671-1414,05:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
7047,-91.139001,38.823141,WARRENTON,1003 N Hwy 47,Warrenton,MO,63383-1369,(636) 456-3099,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
40938,-90.853441,38.821946,WENTZVILLE 2,1300 Neela Rd,Wentzville,MO,63385,(636) 327-0444,00:00 - 00:00,OPEN,0,0,0,1,(GMT-06:00) Central Time (US & Canada)
18113,-90.616912,38.667596,CHESTERFLD/LONGA,110 Long Rd,Chesterfield,MO,63005,(636) 519-8002,05:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
19156,-90.700872,38.759045,O'FALLON SOUTH,2915 Highway K,O Fallon,MO,63366,(636) 978-3155,05:00 - 04:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
31386,-90.769805,38.805184,N. LAKE ST. LOUI,2144 W Terra Ln,O Fallon,MO,63366,(636) 332-2276,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
23391,-90.486494,38.489708,"FENTON, MO",100 Old Sugar Creek Road,Fenton,MO,63026,(636) 343-4605,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
35266,-90.524168,38.463335,"HIGH RIDGE, MO -",2701 Ridge Point Drive,High Ridge,MO,63049,(636) 376-2370,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
24652,-90.450104,38.51571,FENTON RELO,501 Old Smizer Mill Rd,Fenton,MO,63026,(636) 343-3713,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
23002,-90.470717,38.540523,BOWLES,1867 Bowles Ave,Fenton,MO,63026,(636) 305-0570,05:30 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
15887,-90.476976,38.56686,LAKES & BIG BEND,13600 Big Bend Rd,Valley Park,MO,63088,(636) 861-7080,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
36329,-90.380927,38.49399,TESSON FERRY REL,13050 Tesson Ferry Rd,Saint Louis,MO,63128,(314) 843-7112,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
7733,-90.492291,38.594661,WEIDMAN,14026 Manchester Rd,Ballwin,MO,63011,(636) 256-0027,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
71,-90.393754,38.55704,CRESTWOOD-WATSON,9915 Watson Rd,Saint Louis,MO,63126,(314) 965-0815,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
2147,-90.553795,38.592411,BALLWIN-MANCHSTR,15204 Manchester Rd,Ballwin,MO,63011,(636) 227-4000,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
3337,-90.406013,38.577091,KIRKWOOD-KRKWD,350 S Kirkwood Rd,Saint Louis,MO,63122,(314) 966-3335,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
4717,-90.375865,38.444979,ARNOLD-CROSS RD,130 Arnold Cross Roads,Arnold,MO,63010,(636) 296-8841,00:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
1209,-90.438545,38.602058,DES PERES,12120 Manchester Rd,Saint Louis,MO,63131,(314) 966-2917,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
17931,-90.39075,38.418425,ARNOLD-RICHARDSO,2005 Richardson Rd,Arnold,MO,63010,(636) 296-6487,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
3561,-90.346413,38.521984,ST LOUIS-5904LND,5904 S Lindbergh Blvd,Saint Louis,MO,63123,(314) 487-3548,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
5064,-90.516479,38.626068,CHEST-LAMP/LANT,101 Lamp And Lantern Vlg,Chesterfield,MO,63017,(636) 391-1772,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
27040,-90.333435,38.500947,LEMAY FERRY RD.,4407 Lemay Ferry Rd,Saint Louis,MO,63129,(314) 892-0550,05:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
7678,-90.567013,38.643544,CHESTERFLD-CLKSN,1701 Clarkson Rd,Chesterfield,MO,63017,(636) 536-9780,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
10476,-90.305475,38.471569,OAKVILLE,5537 Telegraph Rd,Saint Louis,MO,63129,(314) 892-1310,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
2875,-90.338371,38.591175,WEBSTER GROVE,4 S Old Orchard Ave,Saint Louis,MO,63119,(314) 962-7329,06:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
11186,-90.31905,38.58311,SHREWSBRY/WATSON,7259 Watson Rd,Saint Louis,MO,63119,(314) 832-1869,06:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
6670,-90.287693,38.54598,ST LOUIS-BAYLESS,4011 Bayless Ave,Saint Louis,MO,63125,(314) 544-5151,06:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
31264,-90.437091,38.671734,"CREVE COEUR, MO",11521 Olive Blvd,Saint Louis,MO,63141,(314) 432-2644,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
7990,-90.501009,38.68012,CHEST-OLIVE/141T,13559 Olive St Rd,Chesterfield,MO,63017-3112,(314) 878-6620,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
23523,-90.335484,38.626693,BRENTWOOD,1595 S Hanley Rd,Saint Louis,MO,63144,(314) 781-1913,05:00 - 23:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
11869,-90.293806,38.592967,ST LOUIS/HAMPTN,4200 Hampton Ave,Saint Louis,MO,63109,(314) 352-1869,06:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
1531,-90.276009,38.586227,ST LOUIS-S KINGS,4620 S Kingshighway Blvd,Saint Louis,MO,63109,(314) 481-6715,06:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
6109,-90.376421,38.673648,OLIVETTE,9406 Olive Blvd,Olivette,MO,63132,(314) 991-0037,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
7136,-90.443806,38.700298,ST LOUIS-P PLAZA,25 West Port Plz,Saint Louis,MO,63146,(314) 275-9999,04:30 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
3430,-90.287483,38.624458,ST. L-HAMPTON AV,1420 Hampton Ave,Saint Louis,MO,63139,(314) 781-8032,06:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
2750,-90.389954,38.691914,ST L-PAGE AVE,10431 Page Ave,Saint Louis,MO,63132,(314) 428-4425,05:30 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
670,-90.347048,38.673931,UNIVERSITY CITY,8127 Olive Blvd,University City,MO,63130,(314) 994-1435,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
2216,-90.456695,38.714223,MRLND HTS-DORS,12680 Dorsett Rd,Maryland Heights,MO,63043,(314) 317-8880,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
11003,-90.357734,38.686238,OVERLAND PLAZA,8960 Page Ave,Saint Louis,MO,63114,(314) 426-3810,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
10655,-90.218432,38.446811,COLUMBIA/EDELWEI,300 Columbia Center,Columbia,IL,62236-9803,(618) 281-4222,06:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
32869,-90.350102,38.710151,"ST. JOHN, MO",8860 Saint Charles Rock Rd,Saint Louis,MO,63114,(314) 423-1050,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
41043,-90.530972,38.742353,UPPER BOTTOM,2321 Upper Bottom Rd,Saint Charles,MO,63303,(816) 892-2705,00:00 - 00:00,OPEN,0,0,0,1,(GMT-06:00) Central Time (US & Canada)
3386,-90.243767,38.639053,WEST END,4006 Lindell Blvd,Saint Louis,MO,63108,(314) 534-3276,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
13870,-90.221972,38.612495,JEFFERSON/ALLEN,1919 S Jefferson Ave,Saint Louis,MO,63104,(314) 771-2575,06:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
22735,-90.390918,38.73349,ST ANN &CYPRESS,10805 Saint Charles Rock Rd,Saint Ann,MO,63074,(314) 922-1909,06:00 - 21:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
5690,-90.578537,38.746498,HARVESTER,24 Harvester Sq,Saint Charles,MO,63303,(636) 441-6820,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
36250,-90.290743,38.700575,LUCAS-HUNT RELO,7171 Natural Bridge Rd,Saint Louis,MO,63121,(314) 381-3295,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
566,-90.177504,38.562944,CAHOKIA-CMP JKSN,1110 Camp Jackson Rd,East Saint Louis,IL,62206,(618) 337-9150,00:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
20374,-90.634437,38.739573,ST PTRS HWY 94,6251 Mid Rivers Mall Dr,Saint Peters,MO,63304,(636) 928-6565,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
1055,-90.250699,38.676173,ST LOUIS-NATURAL,4979 Natural Bridge Ave,Saint Louis,MO,63115,(314) 381-1328,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
26172,-90.454873,38.761888,"EARTH CITY, MO",3296 Rider Trl S,Earth City,MO,63045,(314) 291-9120,05:00 - 22:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
1073,-90.491476,38.772582,ST C. FIFTH ST,1160 S 5th St,Saint Charles,MO,63301,(636) 946-6157,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
7654,-90.195483,38.636908,ST LOUIS-TUCKER,1119 N Tucker Blvd,Saint Louis,MO,63101,(314) 241-4402,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
19134,-90.530086,38.779086,ZUMBEHL,1890 Zumbehl Rd,Saint Charles,MO,63303,(636) 947-0951,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
35374,-90.217882,38.685236,LOVES TRAVEL CEN,6100 N Broadway,Saint Louis,MO,63147,(314) 389-2803,06:00 - 22:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
2754,-90.563393,38.791718,CAVE SPRINGS,3883 Veterans Memorial Pkwy,Saint Peters,MO,63376,(636) 928-1085,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
20318,-90.378734,38.783662,HOWDERSHELL & UT,6266 Howdershell Rd,Hazelwood,MO,63042,(314) 731-5596,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
15889,-90.335791,38.773857,HANLEY,8700 Pershall Rd,Hazelwood,MO,63042,(314) 522-1070,05:30 - 02:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
19507,-90.605894,38.790996,SPENCER & MEXICO,199 Spencer Rd,Saint Peters,MO,63376,(636) 477-8220,05:30 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
31736,-90.244077,38.72775,"JENNINGS, MO (RI",8983 Jennings Station Rd,Saint Louis,MO,63136,(314) 867-2886,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
429,-90.354951,38.783391,HAZELWOOD,7300 N Lindbergh Blvd,Hazelwood,MO,63042,(314) 921-8448,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
37604,-90.153876,38.354138,WATERLOO HWY 3 @,176 Marketplace Drive,Waterloo,IL,62298,(618) 939-3121,05:30 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
11577,-90.623272,38.794386,ST PETERS/MID-RI,299 Mid Rivers Mall Dr,Saint Peters,MO,63376,(636) 970-2675,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
25194,-90.128191,38.616074,EAST ST. LOUIS I,588 North 24th Street,East St Louis,IL,62205,(618) 874-6237,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
17633,-90.661621,38.787562,ST PETERS/MEXICO,7890 Mexico Rd,Saint Peters,MO,63376,(636) 397-5510,05:30 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
12343,-90.280827,38.767875,FERGUSON/FLORISS,10873 West Florissant Ave,Saint Louis,MO,63136,(314) 521-2272,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
23812,-90.513951,38.819366,I-370 & ELM,3701 Elm St,Saint Charles,MO,63301,(636) 443-0554,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
32731,-90.334519,38.800558,FLORISSANT,15 Florissant Oaks Shop Ctr,Florissant,MO,63031,(314) 838-7490,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
6594,-90.349027,38.8125,SHACKLEFORD,1090 Shackelford Rd,Florissant,MO,63031,(314) 831-9280,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
4840,-90.699228,38.801729,OFALLON,101 Mcdonald Ln,O Fallon,MO,63366,(636) 240-8600,05:30 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
8042,-90.145529,38.700857,GRANITE CTY-MDSN,2045 Madison Avenue,Granite City,IL,62040-4618,(618) 876-9120,05:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
13702,-90.296881,38.810829,FLORISSANT,3165 N Highway 67,Florissant,MO,63033,(314) 837-0905,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
31595,-90.220695,38.772799,STL-BELLFONTN,11111 Bellefontaine Rd,Saint Louis,MO,63138,(314) 741-7552,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
43008,-90.735575,38.798093,OFALLON BRYAN RD,962 Bryan Rd,O Fallon,MO,63366,(636) 339-2268,05:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
11198,-90.051891,38.544727,BELLEVLE/H B,7301 Westfield Plaza Dr,Belleville,IL,62223,(618) 233-9696,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
19987,-90.70025,38.822015,O'FALLON/N. MAIN,1001 N Main St,O Fallon,MO,63366,(636) 978-3649,05:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
2114,-89.982147,38.502964,BELLEVILLE-BELT,125 S Belt E,Belleville,IL,62220,(618) 235-6226,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
5200,-89.949066,38.517544,BELLEVILLE-CARLY,906 Carlyle Ave,Belleville,IL,62221,(618) 277-7897,00:00 - 00:00,OPEN,0,0,0,0,(GMT-06:00) Central Time (US & Canada)
10677,-89.984309,38.542084,SWANSEA-N ILLNOI,2605 N Illinois St,Swansea,IL,62226,(618) 277-0379,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
31769,-89.929956,38.569976,BELLEVILLE,1153 N Green Mount Rd,Belleville,IL,62221,(618) 628-8375,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
16605,-89.915088,38.437312,FREEBURG,708 N State St,Freeburg,IL,62243,(618) 539-9712,05:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
1771,-89.984255,38.591174,FAIRVIEW HTS-ILL,6300 N Illinois St,Fairview Heights,IL,62208,(618) 632-2046,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
14324,-89.955191,38.592985,LINCOLN CROSSING,1610 W Highway 50,O Fallon,IL,62269,(618) 624-3648,06:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
32216,-89.909183,38.584563,"O'FALLON, IL (RE",109 E Highway 50,O Fallon,IL,62269,(618) 632-8358,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
10673,-90.045836,38.613164,CASVLE/RAUCKMAN,1 Rauckman Dr,Caseyville,IL,62232,(618) 397-8903,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
22409,-89.794093,38.496948,MASCOUTAH,721 N Jefferson St,Mascoutah,IL,62258,(618) 566-8050,05:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
19630,-89.808372,38.596908,"LEBANON, IL",713 S Madison St,Lebanon,IL,62254,(618) 537-9806,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
17911,-90.011198,38.679085,BLUFF RELO,520 Ramada Blvd,Collinsville,IL,62234,(618) 345-4131,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
4338,-89.976936,38.691357,COLNSVL-BELT LIN,503 Belt Line Rd,Collinsville,IL,62234-4411,(618) 345-7773,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
24837,-89.72094,38.534877,NEW BADEN,727 W Hanover St,New Baden,IL,62265,(618) 588-2324,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
933,-90.121434,38.723599,GRANITE CTY-JOHN,1515 Johnson Rd,Granite City,IL,62040-3831,(618) 876-0741,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
7249,-89.906081,38.731879,TROY-HWY 162,103 Mcdonald S Lane,Troy,IL,62294-1375,(618) 667-6252,05:00 - 04:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
11279,-90.071674,38.749863,PONTOON BEACH,2 Engineer Road,Pontoon Beach,IL,62040,(618) 797-7924,00:00 - 00:00,OPEN,0,0,1,1,(GMT-06:00) Central Time (US & Canada)
23755,-89.980415,38.787804,6091 CENTER GRVE,6091 Center Grove Road,Edwardsville,IL,62025,(618) 659-3532,06:00 - 22:00,OPEN,0,0,0,0,(GMT-06:00) Central Time (US & Canada)
2519,-89.950714,38.793083,EDWARDSVLLE-TROY,1704 Troy Rd,Edwardsville,IL,62025-2537,(618) 656-1220,06:00 - 22:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
2050,-90.231888,38.796379,FLOR-PARKER RD.,6883 Parker Rd,Florissant,MO,63033,(314) 355-1268,00:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
4649,-89.68074,38.754122,HIGHLAND-SUPPING,105 Suppinger Rd,Highland,IL,62249-1114,(618) 654-8112,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
31594,-89.52646,38.620013,"BREESE, IL (STO)",681 N 12th Street,Breese,IL,62230,(618) 526-8243,06:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
10541,-89.371749,38.385696,NASHVILLE-H-127,11792 Il-127,Nashville,IL,62263-0267,(618) 478-5349,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
8058,-89.371908,38.627392,CARLYLE,18010 William Rd,Carlyle,IL,62231,(618) 594-4474,06:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
2380,-89.12487,38.526405,CENTRALIA-LINCLN,810 E Broadway,Centralia,IL,62801-3327,(618) 532-6511,05:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
4402,-88.9652,38.625297,SALEM-WESTGATE,1500 W Main St (Us Rte 50),Salem,IL,62881,(618) 548-2513,05:00 - 00:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
11009,-88.377109,38.379374,FAIRFIELD,1212 W Main,Fairfield,IL,62837-2326,(618) 842-5674,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
12097,-88.490314,38.679365,"FLORA, IL",200 Given Dr,Flora,IL,62839,(618) 662-5555,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
18236,-88.059757,38.377347,ALBION,40 W Main St,Albion,IL,62806,(618) 445-4041,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
5511,-87.763553,38.415741,MT CRML-9TH&MRKT,111 E 9th St,Mount Carmel,IL,62863,(618) 263-4115,05:00 - 23:00,OPEN,0,0,1,0,(GMT-06:00) Central Time (US & Canada)
