id,store_number,store_code,store_nickname,drivethru,walkup_window,line1,line2,city,state,postalCode,country,lat,lon,hours,schedule
TX1003,DB500,TX1003,General Bruce,0,,201 N General Bruce Drive,,Temple,TX,76504,US,31.104125,-97.35794,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-05:00"", ""end"": ""2025-09-30T22:00:00-05:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-05:00"", ""end"": ""2025-10-01T22:00:00-05:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-05:00"", ""end"": ""2025-10-02T22:00:00-05:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-05:00"", ""end"": ""2025-10-03T23:00:00-05:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-05:00"", ""end"": ""2025-10-04T23:00:00-05:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-05:00"", ""end"": ""2025-10-05T22:00:00-05:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-05:00"", ""end"": ""2025-10-06T22:00:00-05:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-05:00"", ""end"": ""2025-10-07T22:00:00-05:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-05:00"", ""end"": ""2025-10-08T22:00:00-05:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-05:00"", ""end"": ""2025-10-09T22:00:00-05:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-05:00"", ""end"": ""2025-10-10T23:00:00-05:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-05:00"", ""end"": ""2025-10-11T23:00:00-05:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-05:00"", ""end"": ""2025-10-12T22:00:00-05:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-05:00"", ""end"": ""2025-10-13T22:00:00-05:00""}]"
TX1004,DB490,TX1004,Adams Ave,0,,6520 W Adams Ave.,,Temple,TX,76502,US,31.116745,-97.411507,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-05:00"", ""end"": ""2025-09-30T22:00:00-05:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-05:00"", ""end"": ""2025-10-01T22:00:00-05:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-05:00"", ""end"": ""2025-10-02T22:00:00-05:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-05:00"", ""end"": ""2025-10-03T23:00:00-05:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-05:00"", ""end"": ""2025-10-04T23:00:00-05:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-05:00"", ""end"": ""2025-10-05T22:00:00-05:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-05:00"", ""end"": ""2025-10-06T22:00:00-05:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-05:00"", ""end"": ""2025-10-07T22:00:00-05:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-05:00"", ""end"": ""2025-10-08T22:00:00-05:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-05:00"", ""end"": ""2025-10-09T22:00:00-05:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-05:00"", ""end"": ""2025-10-10T23:00:00-05:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-05:00"", ""end"": ""2025-10-11T23:00:00-05:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-05:00"", ""end"": ""2025-10-12T22:00:00-05:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-05:00"", ""end"": ""2025-10-13T22:00:00-05:00""}]"
TX1005,DB557,TX1005,Clear Creek,1,True,2806 Clear Creek Rd,,Killeen,TX,76549,US,31.10896,-97.80093,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-05:00"", ""end"": ""2025-09-30T22:00:00-05:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-05:00"", ""end"": ""2025-10-01T22:00:00-05:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-05:00"", ""end"": ""2025-10-02T22:00:00-05:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-05:00"", ""end"": ""2025-10-03T23:00:00-05:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-05:00"", ""end"": ""2025-10-04T23:00:00-05:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-05:00"", ""end"": ""2025-10-05T22:00:00-05:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-05:00"", ""end"": ""2025-10-06T22:00:00-05:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-05:00"", ""end"": ""2025-10-07T22:00:00-05:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-05:00"", ""end"": ""2025-10-08T22:00:00-05:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-05:00"", ""end"": ""2025-10-09T22:00:00-05:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-05:00"", ""end"": ""2025-10-10T23:00:00-05:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-05:00"", ""end"": ""2025-10-11T23:00:00-05:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-05:00"", ""end"": ""2025-10-12T22:00:00-05:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-05:00"", ""end"": ""2025-10-13T22:00:00-05:00""}]"
TX1006,DB664,TX1006,Knights,0,,650 E. FM 2410 ,,Harker Heights,TX,76548,US,31.06003,-97.66194,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-05:00"", ""end"": ""2025-09-30T22:00:00-05:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-05:00"", ""end"": ""2025-10-01T22:00:00-05:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-05:00"", ""end"": ""2025-10-02T22:00:00-05:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-05:00"", ""end"": ""2025-10-03T23:00:00-05:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-05:00"", ""end"": ""2025-10-04T23:00:00-05:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-05:00"", ""end"": ""2025-10-05T22:00:00-05:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-05:00"", ""end"": ""2025-10-06T22:00:00-05:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-05:00"", ""end"": ""2025-10-07T22:00:00-05:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-05:00"", ""end"": ""2025-10-08T22:00:00-05:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-05:00"", ""end"": ""2025-10-09T22:00:00-05:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-05:00"", ""end"": ""2025-10-10T23:00:00-05:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-05:00"", ""end"": ""2025-10-11T23:00:00-05:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-05:00"", ""end"": ""2025-10-12T22:00:00-05:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-05:00"", ""end"": ""2025-10-13T22:00:00-05:00""}]"
TX1101,DB559,TX1101,Eastlake,1,True,12221 Eastlake Blvd,,El Paso,TX,79928,US,31.6898,-106.2635,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-06:00"", ""end"": ""2025-09-30T22:00:00-06:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-06:00"", ""end"": ""2025-10-01T22:00:00-06:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-06:00"", ""end"": ""2025-10-02T22:00:00-06:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-06:00"", ""end"": ""2025-10-03T23:00:00-06:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-06:00"", ""end"": ""2025-10-04T23:00:00-06:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-06:00"", ""end"": ""2025-10-05T22:00:00-06:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-06:00"", ""end"": ""2025-10-06T22:00:00-06:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-06:00"", ""end"": ""2025-10-07T22:00:00-06:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-06:00"", ""end"": ""2025-10-08T22:00:00-06:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-06:00"", ""end"": ""2025-10-09T22:00:00-06:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-06:00"", ""end"": ""2025-10-10T23:00:00-06:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-06:00"", ""end"": ""2025-10-11T23:00:00-06:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-06:00"", ""end"": ""2025-10-12T22:00:00-06:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-06:00"", ""end"": ""2025-10-13T22:00:00-06:00""}]"
TX1102,DB644,TX1102,McRae Blvd,0,,1122 McRae Blvd,,El Paso,TX,79925,US,31.75987,-106.35474,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-06:00"", ""end"": ""2025-09-30T22:00:00-06:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-06:00"", ""end"": ""2025-10-01T22:00:00-06:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-06:00"", ""end"": ""2025-10-02T22:00:00-06:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-06:00"", ""end"": ""2025-10-03T23:00:00-06:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-06:00"", ""end"": ""2025-10-04T23:00:00-06:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-06:00"", ""end"": ""2025-10-05T22:00:00-06:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-06:00"", ""end"": ""2025-10-06T22:00:00-06:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-06:00"", ""end"": ""2025-10-07T22:00:00-06:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-06:00"", ""end"": ""2025-10-08T22:00:00-06:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-06:00"", ""end"": ""2025-10-09T22:00:00-06:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-06:00"", ""end"": ""2025-10-10T23:00:00-06:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-06:00"", ""end"": ""2025-10-11T23:00:00-06:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-06:00"", ""end"": ""2025-10-12T22:00:00-06:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-06:00"", ""end"": ""2025-10-13T22:00:00-06:00""}]"
TX1105,DB666,TX1105,Horizon,0,,13790 Horizon Blvd.,,Horizon City,TX,79928,US,31.6822,-106.20312,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-06:00"", ""end"": ""2025-09-30T22:00:00-06:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-06:00"", ""end"": ""2025-10-01T22:00:00-06:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-06:00"", ""end"": ""2025-10-02T22:00:00-06:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-06:00"", ""end"": ""2025-10-03T23:00:00-06:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-06:00"", ""end"": ""2025-10-04T23:00:00-06:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-06:00"", ""end"": ""2025-10-05T22:00:00-06:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-06:00"", ""end"": ""2025-10-06T22:00:00-06:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-06:00"", ""end"": ""2025-10-07T22:00:00-06:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-06:00"", ""end"": ""2025-10-08T22:00:00-06:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-06:00"", ""end"": ""2025-10-09T22:00:00-06:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-06:00"", ""end"": ""2025-10-10T23:00:00-06:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-06:00"", ""end"": ""2025-10-11T23:00:00-06:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-06:00"", ""end"": ""2025-10-12T22:00:00-06:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-06:00"", ""end"": ""2025-10-13T22:00:00-06:00""}]"
TX1106,DB936,TX1106,George,1,True,1900 George Dieter Dr,,El Paso,TX,79936,US,31.769739,-106.30302,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-06:00"", ""end"": ""2025-09-30T22:00:00-06:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-06:00"", ""end"": ""2025-10-01T22:00:00-06:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-06:00"", ""end"": ""2025-10-02T22:00:00-06:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-06:00"", ""end"": ""2025-10-03T23:00:00-06:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-06:00"", ""end"": ""2025-10-04T23:00:00-06:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-06:00"", ""end"": ""2025-10-05T22:00:00-06:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-06:00"", ""end"": ""2025-10-06T22:00:00-06:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-06:00"", ""end"": ""2025-10-07T22:00:00-06:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-06:00"", ""end"": ""2025-10-08T22:00:00-06:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-06:00"", ""end"": ""2025-10-09T22:00:00-06:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-06:00"", ""end"": ""2025-10-10T23:00:00-06:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-06:00"", ""end"": ""2025-10-11T23:00:00-06:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-06:00"", ""end"": ""2025-10-12T22:00:00-06:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-06:00"", ""end"": ""2025-10-13T22:00:00-06:00""}]"
TX1201,DB684,TX1201,Menchaca,0,,9605 Menchaca Rd.,,Austin,TX,78748,US,30.17591,-97.82196,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-05:00"", ""end"": ""2025-09-30T22:00:00-05:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-05:00"", ""end"": ""2025-10-01T22:00:00-05:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-05:00"", ""end"": ""2025-10-02T22:00:00-05:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-05:00"", ""end"": ""2025-10-03T23:00:00-05:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-05:00"", ""end"": ""2025-10-04T23:00:00-05:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-05:00"", ""end"": ""2025-10-05T22:00:00-05:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-05:00"", ""end"": ""2025-10-06T22:00:00-05:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-05:00"", ""end"": ""2025-10-07T22:00:00-05:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-05:00"", ""end"": ""2025-10-08T22:00:00-05:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-05:00"", ""end"": ""2025-10-09T22:00:00-05:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-05:00"", ""end"": ""2025-10-10T23:00:00-05:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-05:00"", ""end"": ""2025-10-11T23:00:00-05:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-05:00"", ""end"": ""2025-10-12T22:00:00-05:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-05:00"", ""end"": ""2025-10-13T22:00:00-05:00""}]"
TX1202,DB613,TX1202,Parmer,0,,1815 E Parmer Ln,,Austin,TX,78754,US,30.3853,-97.646892,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-05:00"", ""end"": ""2025-09-30T22:00:00-05:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-05:00"", ""end"": ""2025-10-01T22:00:00-05:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-05:00"", ""end"": ""2025-10-02T22:00:00-05:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-05:00"", ""end"": ""2025-10-03T23:00:00-05:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-05:00"", ""end"": ""2025-10-04T23:00:00-05:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-05:00"", ""end"": ""2025-10-05T22:00:00-05:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-05:00"", ""end"": ""2025-10-06T22:00:00-05:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-05:00"", ""end"": ""2025-10-07T22:00:00-05:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-05:00"", ""end"": ""2025-10-08T22:00:00-05:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-05:00"", ""end"": ""2025-10-09T22:00:00-05:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-05:00"", ""end"": ""2025-10-10T23:00:00-05:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-05:00"", ""end"": ""2025-10-11T23:00:00-05:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-05:00"", ""end"": ""2025-10-12T22:00:00-05:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-05:00"", ""end"": ""2025-10-13T22:00:00-05:00""}]"
TX1203,DB622,TX1203,Kyle,0,,20325 IH 35,,Kyle,TX,78640,US,30.01513,-97.85812,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-05:00"", ""end"": ""2025-09-30T22:00:00-05:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-05:00"", ""end"": ""2025-10-01T22:00:00-05:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-05:00"", ""end"": ""2025-10-02T22:00:00-05:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-05:00"", ""end"": ""2025-10-03T23:00:00-05:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-05:00"", ""end"": ""2025-10-04T23:00:00-05:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-05:00"", ""end"": ""2025-10-05T22:00:00-05:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-05:00"", ""end"": ""2025-10-06T22:00:00-05:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-05:00"", ""end"": ""2025-10-07T22:00:00-05:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-05:00"", ""end"": ""2025-10-08T22:00:00-05:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-05:00"", ""end"": ""2025-10-09T22:00:00-05:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-05:00"", ""end"": ""2025-10-10T23:00:00-05:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-05:00"", ""end"": ""2025-10-11T23:00:00-05:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-05:00"", ""end"": ""2025-10-12T22:00:00-05:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-05:00"", ""end"": ""2025-10-13T22:00:00-05:00""}]"
TX1204,DB951,TX1204,Ben White,1,True,1910 W Ben White Blvd,,Austin,TX,78704,US,30.230556,-97.787515,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-05:00"", ""end"": ""2025-09-30T22:00:00-05:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-05:00"", ""end"": ""2025-10-01T22:00:00-05:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-05:00"", ""end"": ""2025-10-02T22:00:00-05:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-05:00"", ""end"": ""2025-10-03T23:00:00-05:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-05:00"", ""end"": ""2025-10-04T23:00:00-05:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-05:00"", ""end"": ""2025-10-05T22:00:00-05:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-05:00"", ""end"": ""2025-10-06T22:00:00-05:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-05:00"", ""end"": ""2025-10-07T22:00:00-05:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-05:00"", ""end"": ""2025-10-08T22:00:00-05:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-05:00"", ""end"": ""2025-10-09T22:00:00-05:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-05:00"", ""end"": ""2025-10-10T23:00:00-05:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-05:00"", ""end"": ""2025-10-11T23:00:00-05:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-05:00"", ""end"": ""2025-10-12T22:00:00-05:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-05:00"", ""end"": ""2025-10-13T22:00:00-05:00""}]"
TX1301,DB461,TX1301,19th Street,0,,5923 19th St,,Lubbock,TX,79407,US,33.57748,-101.946275,Sun-Sat: 05am-11pm,"[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-05:00"", ""end"": ""2025-09-30T23:00:00-05:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-05:00"", ""end"": ""2025-10-01T23:00:00-05:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-05:00"", ""end"": ""2025-10-02T23:00:00-05:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-05:00"", ""end"": ""2025-10-03T23:00:00-05:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-05:00"", ""end"": ""2025-10-04T23:00:00-05:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-05:00"", ""end"": ""2025-10-05T23:00:00-05:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-05:00"", ""end"": ""2025-10-06T23:00:00-05:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-05:00"", ""end"": ""2025-10-07T23:00:00-05:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-05:00"", ""end"": ""2025-10-08T23:00:00-05:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-05:00"", ""end"": ""2025-10-09T23:00:00-05:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-05:00"", ""end"": ""2025-10-10T23:00:00-05:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-05:00"", ""end"": ""2025-10-11T23:00:00-05:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-05:00"", ""end"": ""2025-10-12T23:00:00-05:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-05:00"", ""end"": ""2025-10-13T23:00:00-05:00""}]"
